team_id,TeamName,season,season_elo
1106,Alabama St,2010,1296.7384185129993
1106,Alabama St,2011,1363.8349947696058
1106,Alabama St,2012,1147.5009281077462
1106,Alabama St,2013,1063.9728387915925
1106,Alabama St,2014,1221.9821871537295
1106,Alabama St,2015,1327.7427688099149
1106,Alabama St,2016,1245.6512518124136
1106,Alabama St,2017,1049.838025296874
1106,Alabama St,2018,1093.0237664029405
1106,Alabama St,2019,1125.644532957897
1106,Alabama St,2020,1103.8571660445507
1106,Alabama St,2021,1032.8781660293187
1106,Alabama St,2022,1137.511105414855
1106,Alabama St,2023,1057.5394478490543
1106,Alabama St,2024,1145.6238637795493
1107,SUNY Albany,2000,1295.1338279172658
1107,SUNY Albany,2001,1076.9823985083206
1107,SUNY Albany,2002,1162.4295612929018
1107,SUNY Albany,2003,1102.8821289320438
1107,SUNY Albany,2004,1105.8115653145583
1107,SUNY Albany,2005,1373.6170618082622
1107,SUNY Albany,2006,1546.9528832700476
1107,SUNY Albany,2007,1614.9850821274638
1107,SUNY Albany,2008,1434.3923638054239
1107,SUNY Albany,2009,1317.8913491683957
1107,SUNY Albany,2010,1205.650687525198
1107,SUNY Albany,2011,1373.0318821679784
1107,SUNY Albany,2012,1445.184546485217
1107,SUNY Albany,2013,1526.378864768781
1107,SUNY Albany,2014,1510.0981272243137
1107,SUNY Albany,2015,1611.025791889145
1107,SUNY Albany,2016,1593.637265506518
1107,SUNY Albany,2017,1586.9236533274504
1107,SUNY Albany,2018,1516.1944608786553
1107,SUNY Albany,2019,1345.4268817104075
1107,SUNY Albany,2020,1257.4827786248104
1107,SUNY Albany,2021,1352.2900741330393
1107,SUNY Albany,2022,1295.901718938765
1107,SUNY Albany,2023,1230.3025475149939
1107,SUNY Albany,2024,1336.5493021528093
1108,Alcorn St,1985,1638.3615053931333
1108,Alcorn St,1986,1594.3390058117513
1108,Alcorn St,1987,1240.7820116423516
1108,Alcorn St,1988,1297.0420534669163
1108,Alcorn St,1989,1145.7807182450529
1108,Alcorn St,1990,1215.2757614333527
1108,Alcorn St,1991,1218.9764140964521
1108,Alcorn St,1992,1309.5122033313507
1108,Alcorn St,1993,1265.6393027814522
1108,Alcorn St,1994,1142.1713155002938
1108,Alcorn St,1995,1114.794891847947
1108,Alcorn St,1996,1219.7350962605678
1108,Alcorn St,1997,1295.3769392912604
1108,Alcorn St,1998,1230.9257506434428
1108,Alcorn St,1999,1555.3532751744601
1108,Alcorn St,2000,1476.0223999681505
1108,Alcorn St,2001,1349.044120408446
1108,Alcorn St,2002,1462.8051998518167
1108,Alcorn St,2003,1282.9071337406185
1108,Alcorn St,2004,1185.0263115267219
1108,Alcorn St,2005,1040.3617544168449
1108,Alcorn St,2006,1108.165103827413
1108,Alcorn St,2007,1121.3159086104781
1108,Alcorn St,2008,1044.3132331777738
1108,Alcorn St,2009,974.9618849678726
1108,Alcorn St,2010,859.1193054349044
1108,Alcorn St,2011,943.5390262318542
1108,Alcorn St,2012,1092.78287284901
1108,Alcorn St,2013,1046.5569331486095
1108,Alcorn St,2014,1108.2629067258572
1108,Alcorn St,2015,1000.5689693261183
1108,Alcorn St,2016,1215.1186622641283
1108,Alcorn St,2017,1331.9329640533772
1108,Alcorn St,2018,1108.722626610707
1108,Alcorn St,2019,1037.9065275919684
1108,Alcorn St,2020,1220.0642891151545
1108,Alcorn St,2021,1151.0104564057058
1108,Alcorn St,2022,1310.0420565221818
1108,Alcorn St,2023,1393.6344692406692
1108,Alcorn St,2024,1330.0890400062747
1109,Alliant Intl,1985,1075.5393931931126
1109,Alliant Intl,1986,1145.3908675700907
1109,Alliant Intl,1987,1195.8189952893056
1109,Alliant Intl,1988,1253.2378207139989
1109,Alliant Intl,1989,1284.9228703207505
1109,Alliant Intl,1990,1328.8526671754194
1109,Alliant Intl,1991,1030.0013560933833
1110,American Univ,1985,1346.8763029637676
1110,American Univ,1986,1343.5208685582834
1110,American Univ,1987,1378.182892932541
1110,American Univ,1988,1483.0490063024017
1110,American Univ,1989,1437.3385956155832
1110,American Univ,1990,1561.7631139962766
1110,American Univ,1991,1467.0939702051696
1110,American Univ,1992,1428.0452516456032
1110,American Univ,1993,1454.1046038545949
1110,American Univ,1994,1325.7293825620227
1110,American Univ,1995,1410.463037239762
1110,American Univ,1996,1389.0745836266185
1110,American Univ,1997,1397.177885627984
1110,American Univ,1998,1361.9146723228835
1110,American Univ,1999,1269.4311108775391
1110,American Univ,2000,1387.1010823193374
1110,American Univ,2001,1297.3058410639956
1110,American Univ,2002,1424.6552814755644
1110,American Univ,2003,1487.5626028134327
1110,American Univ,2004,1470.7509772138883
1110,American Univ,2005,1405.7869274451318
1110,American Univ,2006,1364.244166820395
1110,American Univ,2007,1440.3009457678234
1110,American Univ,2008,1565.619201194468
1110,American Univ,2009,1669.6830761716042
1110,American Univ,2010,1350.5767390767562
1110,American Univ,2011,1481.6019261578474
1110,American Univ,2012,1525.3980819103176
1110,American Univ,2013,1296.5195353381075
1110,American Univ,2014,1611.6944234741488
1110,American Univ,2015,1485.5965993331165
1110,American Univ,2016,1376.811405424986
1110,American Univ,2017,1268.523760929236
1110,American Univ,2018,1182.2588491068016
1110,American Univ,2019,1398.1314253062026
1110,American Univ,2020,1466.8639923153014
1110,American Univ,2021,1393.1821552314466
1110,American Univ,2022,1273.9996603123068
1110,American Univ,2023,1264.7694810144826
1110,American Univ,2024,1280.1466557533586
1111,Appalachian St,1985,1436.3144314722122
1111,Appalachian St,1986,1433.819116939504
1111,Appalachian St,1987,1293.8721985022792
1111,Appalachian St,1988,1391.4117969216268
1111,Appalachian St,1989,1505.367425850509
1111,Appalachian St,1990,1560.632718524908
1111,Appalachian St,1991,1492.9328703826402
1111,Appalachian St,1992,1494.6844223593293
1111,Appalachian St,1993,1381.7212620172775
1111,Appalachian St,1994,1436.4549898691937
1111,Appalachian St,1995,1333.2349633202339
1111,Appalachian St,1996,1233.2912600947493
1111,Appalachian St,1997,1453.9031181746477
1111,Appalachian St,1998,1524.7698645926532
1111,Appalachian St,1999,1566.1391965469993
1111,Appalachian St,2000,1627.5498937452028
1111,Appalachian St,2001,1252.047932019598
1111,Appalachian St,2002,1279.572664422582
1111,Appalachian St,2003,1430.1421334575869
1111,Appalachian St,2004,1292.9410628574103
1111,Appalachian St,2005,1475.20333452381
1111,Appalachian St,2006,1462.2258521409692
1111,Appalachian St,2007,1717.1181405824275
1111,Appalachian St,2008,1513.1287974049912
1111,Appalachian St,2009,1385.525024347661
1111,Appalachian St,2010,1634.1225190281762
1111,Appalachian St,2011,1481.696032420502
1111,Appalachian St,2012,1361.817409056121
1111,Appalachian St,2013,1396.884297437592
1111,Appalachian St,2014,1180.061292766442
1111,Appalachian St,2015,1374.8158562064239
1111,Appalachian St,2016,1330.852059751407
1111,Appalachian St,2017,1273.7910427311535
1111,Appalachian St,2018,1424.6209555695295
1111,Appalachian St,2019,1389.7844010252486
1111,Appalachian St,2020,1471.8239398225007
1111,Appalachian St,2021,1538.0109617166518
1111,Appalachian St,2022,1548.1363054377164
1111,Appalachian St,2023,1474.8694547643247
1111,Appalachian St,2024,1712.2519632676958
1112,Arizona,1985,1675.1447181506933
1112,Arizona,1986,1759.0545304301759
1112,Arizona,1987,1730.8009885502095
1112,Arizona,1988,1977.5323807650002
1112,Arizona,1989,2071.086812775243
1112,Arizona,1990,2030.2649751685792
1112,Arizona,1991,1959.226306235188
1112,Arizona,1992,1969.2407245779148
1112,Arizona,1993,2009.3095025219448
1112,Arizona,1994,1986.845960283053
1112,Arizona,1995,1931.401207370449
1112,Arizona,1996,1931.5784927918844
1112,Arizona,1997,1901.2780524681718
1112,Arizona,1998,2106.269317211353
1112,Arizona,1999,1952.0377330935876
1112,Arizona,2000,1967.7551809858162
1112,Arizona,2001,2080.5274451061077
1112,Arizona,2002,1980.1248292415453
1112,Arizona,2003,2050.44874080361
1112,Arizona,2004,1858.350827472206
1112,Arizona,2005,1950.8986003730236
1112,Arizona,2006,1815.3984669174727
1112,Arizona,2007,1813.808846450662
1112,Arizona,2008,1799.4301576129649
1112,Arizona,2009,1802.6635309490337
1112,Arizona,2010,1714.3563141007662
1112,Arizona,2011,1861.1344582926597
1112,Arizona,2012,1821.9314769433354
1112,Arizona,2013,1833.7886828442813
1112,Arizona,2014,2015.1249910391498
1112,Arizona,2015,2119.218930164434
1112,Arizona,2016,1961.1700841907987
1112,Arizona,2017,2053.175117376427
1112,Arizona,2018,1975.9367953332985
1112,Arizona,2019,1585.0040012879306
1112,Arizona,2020,1753.1803755875333
1112,Arizona,2021,1772.4546651574897
1112,Arizona,2022,2028.6783376205003
1112,Arizona,2023,1934.0266393316165
1112,Arizona,2024,1907.5487221946485
1113,Arizona St,1985,1427.6452530277318
1113,Arizona St,1986,1503.231787125601
1113,Arizona St,1987,1528.9562607566788
1113,Arizona St,1988,1431.059412900339
1113,Arizona St,1989,1441.4107320205267
1113,Arizona St,1990,1574.4160265820365
1113,Arizona St,1991,1757.373107539856
1113,Arizona St,1992,1677.9103311533406
1113,Arizona St,1993,1770.9183040128
1113,Arizona St,1994,1718.6929171594566
1113,Arizona St,1995,1830.3870849123955
1113,Arizona St,1996,1590.311588729885
1113,Arizona St,1997,1458.287023141955
1113,Arizona St,1998,1610.7174592566237
1113,Arizona St,1999,1648.8268986055662
1113,Arizona St,2000,1792.9676973799678
1113,Arizona St,2001,1708.0389278485225
1113,Arizona St,2002,1703.1228882561045
1113,Arizona St,2003,1828.2712161206885
1113,Arizona St,2004,1563.2333998700292
1113,Arizona St,2005,1677.5982083938964
1113,Arizona St,2006,1559.1939208977385
1113,Arizona St,2007,1502.9661663933077
1113,Arizona St,2008,1772.1429671640317
1113,Arizona St,2009,1906.022261332671
1113,Arizona St,2010,1797.887608965688
1113,Arizona St,2011,1585.4296044494547
1113,Arizona St,2012,1486.6554008124003
1113,Arizona St,2013,1661.5607945414606
1113,Arizona St,2014,1748.3972183361172
1113,Arizona St,2015,1737.8334746306296
1113,Arizona St,2016,1655.6034369156723
1113,Arizona St,2017,1613.9265639417772
1113,Arizona St,2018,1703.344983770933
1113,Arizona St,2019,1745.9005581455228
1113,Arizona St,2020,1718.275225833722
1113,Arizona St,2021,1600.0798015978398
1113,Arizona St,2022,1719.2823614977867
1113,Arizona St,2023,1716.8416502570205
1113,Arizona St,2024,1551.326106464601
1114,Ark Little Rock,1985,1566.7053870079287
1114,Ark Little Rock,1986,1647.0675494184284
1114,Ark Little Rock,1987,1536.1163768919782
1114,Ark Little Rock,1988,1579.475441486922
1114,Ark Little Rock,1989,1718.1884293019384
1114,Ark Little Rock,1990,1619.638404766525
1114,Ark Little Rock,1991,1379.9445749688869
1114,Ark Little Rock,1992,1500.4516299124032
1114,Ark Little Rock,1993,1507.654444384349
1114,Ark Little Rock,1994,1459.9853606310937
1114,Ark Little Rock,1995,1577.5019818596159
1114,Ark Little Rock,1996,1713.5933820599116
1114,Ark Little Rock,1997,1538.3496325540675
1114,Ark Little Rock,1998,1458.955636197702
1114,Ark Little Rock,1999,1370.8516295847799
1114,Ark Little Rock,2000,1196.2240485190039
1114,Ark Little Rock,2001,1456.8605762070094
1114,Ark Little Rock,2002,1533.5547184873774
1114,Ark Little Rock,2003,1540.5183755688429
1114,Ark Little Rock,2004,1542.8894491526848
1114,Ark Little Rock,2005,1559.2690041418937
1114,Ark Little Rock,2006,1427.1763412933528
1114,Ark Little Rock,2007,1365.3081763729035
1114,Ark Little Rock,2008,1484.3728842040564
1114,Ark Little Rock,2009,1584.7532309396806
1114,Ark Little Rock,2010,1281.0702239242762
1114,Ark Little Rock,2011,1474.5891428912887
1114,Ark Little Rock,2012,1450.9583827405504
1114,Ark Little Rock,2013,1420.8449929185451
1114,Ark Little Rock,2014,1414.0126829423282
1114,Ark Little Rock,2015,1405.3216208743925
1114,Ark Little Rock,2016,1724.7022161035147
1114,Ark Little Rock,2017,1374.7366170190044
1114,Ark Little Rock,2018,1295.949571609522
1114,Ark Little Rock,2019,1325.0002609641272
1114,Ark Little Rock,2020,1549.1886376025054
1114,Ark Little Rock,2021,1381.3270499282983
1114,Ark Little Rock,2022,1276.241105873097
1114,Ark Little Rock,2023,1273.4251911064932
1114,Ark Little Rock,2024,1521.3096871893622
1115,Ark Pine Bluff,1999,1038.1015057203808
1115,Ark Pine Bluff,2000,1059.697169085771
1115,Ark Pine Bluff,2001,949.2884209430422
1115,Ark Pine Bluff,2002,925.1035144447217
1115,Ark Pine Bluff,2003,1008.2081318280517
1115,Ark Pine Bluff,2004,876.4552608242568
1115,Ark Pine Bluff,2005,1034.8559061231122
1115,Ark Pine Bluff,2006,1242.1465549641368
1115,Ark Pine Bluff,2007,1238.2253264123265
1115,Ark Pine Bluff,2008,1156.5697575621807
1115,Ark Pine Bluff,2009,1233.2832016571663
1115,Ark Pine Bluff,2010,1341.4052721038781
1115,Ark Pine Bluff,2011,1057.6123605041698
1115,Ark Pine Bluff,2012,1157.6118861068476
1115,Ark Pine Bluff,2013,1319.6238991399096
1115,Ark Pine Bluff,2014,1169.1581910797556
1115,Ark Pine Bluff,2015,1195.072761555872
1115,Ark Pine Bluff,2016,1052.2147253045466
1115,Ark Pine Bluff,2017,989.7373818689217
1115,Ark Pine Bluff,2018,1196.6070241782186
1115,Ark Pine Bluff,2019,1232.29208360738
1115,Ark Pine Bluff,2020,968.4139410395072
1115,Ark Pine Bluff,2021,1045.8085692909194
1115,Ark Pine Bluff,2022,1021.9819952803084
1115,Ark Pine Bluff,2023,1096.120724571764
1115,Ark Pine Bluff,2024,1156.9600163228815
1116,Arkansas,1985,1667.3259173968313
1116,Arkansas,1986,1452.891639131655
1116,Arkansas,1987,1606.7774083574272
1116,Arkansas,1988,1727.6688647556118
1116,Arkansas,1989,1862.3159295475998
1116,Arkansas,1990,1914.0712143183287
1116,Arkansas,1991,2003.1797067823347
1116,Arkansas,1992,1942.2945871960098
1116,Arkansas,1993,1841.6658735928575
1116,Arkansas,1994,1975.4129256738365
1116,Arkansas,1995,1928.8622317112176
1116,Arkansas,1996,1769.4408819060532
1116,Arkansas,1997,1716.3079698606755
1116,Arkansas,1998,1840.4105466098376
1116,Arkansas,1999,1867.5377753920588
1116,Arkansas,2000,1864.570848788454
1116,Arkansas,2001,1877.2620171326698
1116,Arkansas,2002,1740.500373405834
1116,Arkansas,2003,1597.880795314291
1116,Arkansas,2004,1645.2658477894909
1116,Arkansas,2005,1669.0236293287298
1116,Arkansas,2006,1882.4221498044487
1116,Arkansas,2007,1840.4021809789756
1116,Arkansas,2008,1809.8210983381348
1116,Arkansas,2009,1555.0316707845166
1116,Arkansas,2010,1577.5296345505376
1116,Arkansas,2011,1615.8968586381557
1116,Arkansas,2012,1569.3252551518262
1116,Arkansas,2013,1715.314645089082
1116,Arkansas,2014,1734.2134488650054
1116,Arkansas,2015,1874.8955307162944
1116,Arkansas,2016,1672.927720348882
1116,Arkansas,2017,1854.6863541521695
1116,Arkansas,2018,1824.5720200771452
1116,Arkansas,2019,1722.7735471272279
1116,Arkansas,2020,1758.98631493963
1116,Arkansas,2021,1929.5144229791003
1116,Arkansas,2022,1905.9993813971626
1116,Arkansas,2023,1822.8189087692713
1116,Arkansas,2024,1649.4887238822444
1117,Arkansas St,1985,1435.2484377803776
1117,Arkansas St,1986,1530.4489475500266
1117,Arkansas St,1987,1643.3044447258899
1117,Arkansas St,1988,1587.5149007542793
1117,Arkansas St,1989,1625.9719385655644
1117,Arkansas St,1990,1468.5574034401677
1117,Arkansas St,1991,1700.305670429764
1117,Arkansas St,1992,1609.294274806621
1117,Arkansas St,1993,1623.4963396407895
1117,Arkansas St,1994,1526.802774191252
1117,Arkansas St,1995,1278.2000679198245
1117,Arkansas St,1996,1333.1877489970148
1117,Arkansas St,1997,1379.5948967740533
1117,Arkansas St,1998,1549.4992667353904
1117,Arkansas St,1999,1693.1321484186276
1117,Arkansas St,2000,1424.16229688662
1117,Arkansas St,2001,1404.8486723538858
1117,Arkansas St,2002,1447.1095542250957
1117,Arkansas St,2003,1482.7558731605725
1117,Arkansas St,2004,1511.7929889156303
1117,Arkansas St,2005,1478.4283973867682
1117,Arkansas St,2006,1403.946113479936
1117,Arkansas St,2007,1492.5294055488753
1117,Arkansas St,2008,1295.0137437511787
1117,Arkansas St,2009,1291.011736953181
1117,Arkansas St,2010,1460.2517877096016
1117,Arkansas St,2011,1488.4269651262084
1117,Arkansas St,2012,1427.7365861331803
1117,Arkansas St,2013,1508.0700985592841
1117,Arkansas St,2014,1501.48621963756
1117,Arkansas St,2015,1261.2417847960976
1117,Arkansas St,2016,1242.39133341706
1117,Arkansas St,2017,1485.4716462381157
1117,Arkansas St,2018,1286.9450713897013
1117,Arkansas St,2019,1342.8058508835118
1117,Arkansas St,2020,1337.613925347132
1117,Arkansas St,2021,1407.898874065727
1117,Arkansas St,2022,1504.0991352449435
1117,Arkansas St,2023,1329.16506212577
1117,Arkansas St,2024,1629.7690711172304
1118,Armstrong St,1987,1175.1114700923217
1119,Army,1985,1528.8582536387678
1119,Army,1986,1276.3917397934479
1119,Army,1987,1408.1233909654923
1119,Army,1988,1255.1993719018972
1119,Army,1989,1346.6761113183368
1119,Army,1990,1299.9724096611951
1119,Army,1991,1115.862482763912
1119,Army,1992,1100.8481366281242
1119,Army,1993,1048.627723539522
1119,Army,1994,1157.9165178714964
1119,Army,1995,1140.4359523822895
1119,Army,1996,1061.747425728717
1119,Army,1997,1103.2611977731228
1119,Army,1998,1058.88704139112
1119,Army,1999,1058.4193957776554
1119,Army,2000,1073.7492852181085
1119,Army,2001,1162.8668362938156
1119,Army,2002,1219.6061963174136
1119,Army,2003,1017.5727497053633
1119,Army,2004,1014.3217020300258
1119,Army,2005,978.2325568733112
1119,Army,2006,992.5301759859427
1119,Army,2007,1258.0163214383817
1119,Army,2008,1358.7832778658164
1119,Army,2009,1373.9923762833982
1119,Army,2010,1241.6756615353502
1119,Army,2011,1199.6721910757196
1119,Army,2012,1263.3400259972711
1119,Army,2013,1492.3663163544243
1119,Army,2014,1396.6290417682503
1119,Army,2015,1309.0259980703113
1119,Army,2016,1357.5929896211032
1119,Army,2017,1352.8850484870966
1119,Army,2018,1248.9442969769118
1119,Army,2019,1306.028632333576
1119,Army,2020,1418.5495438027392
1119,Army,2021,1401.0280028625943
1119,Army,2022,1304.939900593686
1119,Army,2023,1392.4290271044563
1119,Army,2024,1121.0087632222167
1120,Auburn,1985,1648.9462187965548
1120,Auburn,1986,1759.0216380839877
1120,Auburn,1987,1755.7910893993028
1120,Auburn,1988,1772.9867673331885
1120,Auburn,1989,1459.8269927542392
1120,Auburn,1990,1606.1853654788392
1120,Auburn,1991,1585.300814102682
1120,Auburn,1992,1622.9259119457183
1120,Auburn,1993,1729.3862835896898
1120,Auburn,1994,1690.163506895718
1120,Auburn,1995,1704.283334556694
1120,Auburn,1996,1629.64405722591
1120,Auburn,1997,1611.0150287488507
1120,Auburn,1998,1629.491077981366
1120,Auburn,1999,1981.4332482181376
1120,Auburn,2000,1850.4980268826544
1120,Auburn,2001,1763.3331291528368
1120,Auburn,2002,1640.398683989664
1120,Auburn,2003,1759.1784155656505
1120,Auburn,2004,1713.8876225429303
1120,Auburn,2005,1624.1695284612038
1120,Auburn,2006,1596.581462465547
1120,Auburn,2007,1672.0808983867
1120,Auburn,2008,1587.2226451385063
1120,Auburn,2009,1846.167936316138
1120,Auburn,2010,1638.2163929603746
1120,Auburn,2011,1513.3984550429602
1120,Auburn,2012,1572.7584321088802
1120,Auburn,2013,1446.0635534029502
1120,Auburn,2014,1544.5112180433316
1120,Auburn,2015,1600.8674347153062
1120,Auburn,2016,1455.1636736785517
1120,Auburn,2017,1637.306660873633
1120,Auburn,2018,1836.503592383984
1120,Auburn,2019,2018.79756219666
1120,Auburn,2020,1891.3921585592182
1120,Auburn,2021,1736.963535750612
1120,Auburn,2022,1962.2914368954143
1120,Auburn,2023,1828.9459056043856
1120,Auburn,2024,2045.6300849501094
1121,Augusta,1985,1254.1412453643293
1121,Augusta,1986,1293.0651336611947
1121,Augusta,1987,1127.2829418828596
1121,Augusta,1988,1226.9598203187934
1121,Augusta,1989,1122.5311007821003
1121,Augusta,1990,1136.1335964812747
1121,Augusta,1991,1348.9127155461395
1122,Austin Peay,1985,1279.2036715849551
1122,Austin Peay,1986,1401.5290052466357
1122,Austin Peay,1987,1603.2573370587336
1122,Austin Peay,1988,1583.5349297231903
1122,Austin Peay,1989,1552.823358783874
